doctor_id,work_date,hours_booked
DR2089,2025-11-26,7.81
DR2089,2025-11-27,4.78
DR2089,2025-11-28,4.38
DR2089,2025-11-29,4.12
DR2089,2025-11-30,7.05
DR2089,2025-12-01,7.47
DR2089,2025-12-02,5.1
DR2089,2025-12-03,6.63
DR2089,2025-12-04,4.04
DR2089,2025-12-05,8.35
DR2089,2025-12-06,6.21
DR2089,2025-12-07,6.72
DR2089,2025-12-08,6.34
DR2089,2025-12-09,8.39
DR2089,2025-12-10,8.45
DR2089,2025-12-11,7.32
DR2089,2025-12-12,4.15
DR2089,2025-12-13,7.26
DR2089,2025-12-14,3.96
DR2089,2025-12-15,6.81
DR2089,2025-12-16,6.37
DR2089,2025-12-17,7.33
DR2089,2025-12-18,6.2
DR2089,2025-12-19,5.86
DR2089,2025-12-20,4.36
DR2089,2025-12-21,8.08
DR2089,2025-12-22,8.31
DR2089,2025-12-23,6.48
DR2089,2025-12-24,7.01
DR2089,2025-12-25,6.36
DR2089,2025-12-26,8.55
DR2089,2025-12-27,6.22
DR2089,2025-12-28,3.75
DR2089,2025-12-29,6.8
DR2089,2025-12-30,3.66
DR2089,2025-12-31,4.49
DR2089,2026-01-01,4.82
DR2089,2026-01-02,6.88
DR2089,2026-01-03,3.71
DR2089,2026-01-04,6.01
DR2089,2026-01-05,8.96
DR2089,2026-01-06,4.42
DR2089,2026-01-07,6.25
DR2089,2026-01-08,8.79
DR2089,2026-01-09,4.3
DR2089,2026-01-10,4.63
DR2089,2026-01-11,8.51
DR2089,2026-01-12,6.24
DR2089,2026-01-13,5.3
DR2089,2026-01-14,6.52
DR2089,2026-01-15,7.45
DR2089,2026-01-16,4.13
DR2089,2026-01-17,5.9
DR2089,2026-01-18,5.46
DR2089,2026-01-19,5.71
DR2089,2026-01-20,7.62
DR2089,2026-01-21,8.13
DR2089,2026-01-22,8.17
DR2089,2026-01-23,6.01
DR2089,2026-01-24,3.95
DR2089,2026-01-25,5.59
DR2089,2026-01-26,4.24
DR2089,2026-01-27,7.22
DR2089,2026-01-28,8.96
DR2089,2026-01-29,5.98
DR2089,2026-01-30,8.11
DR2089,2026-01-31,5.67
DR2089,2026-02-01,4.23
DR2089,2026-02-02,5.31
DR2089,2026-02-03,8.84
DR2089,2026-02-04,6.43
DR2090,2025-11-06,6.81
DR2090,2025-11-07,5.77
DR2090,2025-11-08,7.11
DR2090,2025-11-09,8.47
DR2090,2025-11-10,6.36
DR2090,2025-11-11,5.73
DR2090,2025-11-12,7.82
DR2090,2025-11-13,4.1
DR2090,2025-11-14,7.63
DR2090,2025-11-15,3.95
DR2090,2025-11-16,4.49
DR2090,2025-11-17,4.84
DR2090,2025-11-18,7.46
DR2090,2025-11-19,7.77
DR2090,2025-11-20,8.68
DR2090,2025-11-21,7.3
DR2090,2025-11-22,3.8
DR2090,2025-11-23,4.31
DR2090,2025-11-24,7.06
DR2090,2025-11-25,8.03
DR2090,2025-11-26,7.21
DR2090,2025-11-27,8.39
DR2090,2025-11-28,4.81
DR2090,2025-11-29,7.17
DR2090,2025-11-30,8.45
DR2090,2025-12-01,6.53
DR2090,2025-12-02,6.66
DR2090,2025-12-03,5.12
DR2090,2025-12-04,7.06
DR2090,2025-12-05,5.62
DR2090,2025-12-06,5.25
DR2090,2025-12-07,8.2
DR2090,2025-12-08,8.62
DR2090,2025-12-09,6.35
DR2090,2025-12-10,5.3
DR2090,2025-12-11,8.63
DR2090,2025-12-12,5.17
DR2090,2025-12-13,8.17
DR2090,2025-12-14,5.22
DR2090,2025-12-15,7.71
DR2090,2025-12-16,6.99
DR2090,2025-12-17,8.59
DR2090,2025-12-18,4.57
DR2090,2025-12-19,6.27
DR2090,2025-12-20,8.6
DR2090,2025-12-21,7.22
DR2090,2025-12-22,5.94
DR2090,2025-12-23,5.31
DR2090,2025-12-24,7.65
DR2090,2025-12-25,5.81
DR2090,2025-12-26,6.63
DR2090,2025-12-27,4.01
DR2090,2025-12-28,8.83
DR2090,2025-12-29,9.0
DR2090,2025-12-30,4.75
DR2090,2025-12-31,6.8
DR2090,2026-01-01,4.3
DR2090,2026-01-02,5.26
DR2090,2026-01-03,4.07
DR2090,2026-01-04,8.25
DR2090,2026-01-05,7.9
DR2090,2026-01-06,7.61
DR2090,2026-01-07,4.7
DR2090,2026-01-08,4.7
DR2090,2026-01-09,7.94
DR2090,2026-01-10,8.8
DR2090,2026-01-11,7.16
DR2090,2026-01-12,8.13
DR2090,2026-01-13,6.41
DR2090,2026-01-14,6.84
DR2090,2026-01-15,5.22
DR2090,2026-01-16,5.15
DR2090,2026-01-17,6.68
DR2090,2026-01-18,3.92
DR2090,2026-01-19,8.81
DR2090,2026-01-20,3.73
DR2090,2026-01-21,5.2
DR2090,2026-01-22,7.9
DR2090,2026-01-23,4.86
DR2090,2026-01-24,6.89
DR2090,2026-01-25,4.19
DR2090,2026-01-26,8.75
DR2090,2026-01-27,4.1
DR2090,2026-01-28,6.17
DR2090,2026-01-29,7.21
DR2090,2026-01-30,5.91
DR2090,2026-01-31,8.6
DR2090,2026-02-01,7.41
DR2090,2026-02-02,7.44
DR2090,2026-02-03,8.07
DR2090,2026-02-04,4.48
DR2091,2025-11-06,7.74
DR2091,2025-11-07,3.58
DR2091,2025-11-08,4.01
DR2091,2025-11-09,6.99
DR2091,2025-11-10,4.7
DR2091,2025-11-11,6.44
DR2091,2025-11-12,5.65
DR2091,2025-11-13,3.33
DR2091,2025-11-14,3.78
DR2091,2025-11-15,3.43
DR2091,2025-11-16,3.96
DR2091,2025-11-17,4.57
DR2091,2025-11-18,7.99
DR2091,2025-11-19,4.99
DR2091,2025-11-20,7.54
DR2091,2025-11-21,3.52
DR2091,2025-11-22,6.39
DR2091,2025-11-23,3.81
DR2091,2025-11-24,3.93
DR2091,2025-11-25,5.15
DR2091,2025-11-26,4.41
DR2091,2025-11-27,4.25
DR2091,2025-11-28,5.19
DR2091,2025-11-29,3.94
DR2091,2025-11-30,6.13
DR2091,2025-12-01,3.95
DR2091,2025-12-02,7.96
DR2091,2025-12-03,3.38
DR2091,2025-12-04,5.21
DR2091,2025-12-05,4.88
DR2091,2025-12-06,4.96
DR2091,2025-12-07,5.19
DR2091,2025-12-08,6.29
DR2091,2025-12-09,6.26
DR2091,2025-12-10,6.96
DR2091,2025-12-11,3.46
DR2091,2025-12-12,4.11
DR2091,2025-12-13,7.86
DR2091,2025-12-14,5.31
DR2091,2025-12-15,3.52
DR2091,2025-12-16,3.45
DR2091,2025-12-17,7.55
DR2091,2025-12-18,7.88
DR2091,2025-12-19,7.62
DR2091,2025-12-20,7.86
DR2091,2025-12-21,7.42
DR2091,2025-12-22,5.52
DR2091,2025-12-23,7.86
DR2091,2025-12-24,4.32
DR2091,2025-12-25,5.64
DR2091,2025-12-26,5.74
DR2091,2025-12-27,6.69
DR2091,2025-12-28,7.92
DR2091,2025-12-29,6.92
DR2091,2025-12-30,5.37
DR2091,2025-12-31,4.42
DR2091,2026-01-01,4.19
DR2091,2026-01-02,3.65
DR2091,2026-01-03,3.69
DR2091,2026-01-04,6.31
DR2091,2026-01-05,3.54
DR2091,2026-01-06,6.45
DR2091,2026-01-07,7.4
DR2091,2026-01-08,5.87
DR2091,2026-01-09,7.3
DR2091,2026-01-10,6.54
DR2091,2026-01-11,5.14
DR2091,2026-01-12,3.71
DR2091,2026-01-13,3.5
DR2091,2026-01-14,6.65
DR2091,2026-01-15,7.24
DR2091,2026-01-16,5.82
DR2091,2026-01-17,5.61
DR2091,2026-01-18,5.54
DR2091,2026-01-19,4.78
DR2091,2026-01-20,7.02
DR2091,2026-01-21,6.85
DR2091,2026-01-22,4.93
DR2091,2026-01-23,6.03
DR2091,2026-01-24,3.77
DR2091,2026-01-25,6.23
DR2091,2026-01-26,5.26
DR2091,2026-01-27,4.33
DR2091,2026-01-28,4.19
DR2091,2026-01-29,5.69
DR2091,2026-01-30,3.47
DR2091,2026-01-31,6.31
DR2091,2026-02-01,3.52
DR2091,2026-02-02,4.95
DR2091,2026-02-03,3.58
DR2091,2026-02-04,7.32
DR2092,2025-11-06,8.93
DR2092,2025-11-07,8.34
DR2092,2025-11-08,7.71
DR2092,2025-11-09,3.65
DR2092,2025-11-10,3.86
DR2092,2025-11-11,3.7
DR2092,2025-11-12,8.48
DR2092,2025-11-13,7.42
DR2092,2025-11-14,3.98
DR2092,2025-11-15,6.68
DR2092,2025-11-16,5.17
DR2092,2025-11-17,5.94
DR2092,2025-11-18,5.37
DR2092,2025-11-19,5.94
DR2092,2025-11-20,5.43
DR2092,2025-11-21,6.8
DR2092,2025-11-22,7.97
DR2092,2025-11-23,4.65
DR2092,2025-11-24,6.0
DR2092,2025-11-25,3.62
DR2092,2025-11-26,6.53
DR2092,2025-11-27,5.85
DR2092,2025-11-28,8.66
DR2092,2025-11-29,3.94
DR2092,2025-11-30,8.91
DR2092,2025-12-01,5.88
DR2092,2025-12-02,4.71
DR2092,2025-12-03,4.04
DR2092,2025-12-04,4.37
DR2092,2025-12-05,8.25
DR2092,2025-12-06,7.02
DR2092,2025-12-07,4.54
DR2092,2025-12-08,6.14
DR2092,2025-12-09,8.81
DR2092,2025-12-10,4.65
DR2092,2025-12-11,8.92
DR2092,2025-12-12,5.89
DR2092,2025-12-13,8.47
DR2092,2025-12-14,4.2
DR2092,2025-12-15,8.28
DR2092,2025-12-16,5.09
DR2092,2025-12-17,3.62
DR2092,2025-12-18,4.1
DR2092,2025-12-19,4.39
DR2092,2025-12-20,7.3
DR2092,2025-12-21,7.64
DR2092,2025-12-22,8.37
DR2092,2025-12-23,8.48
DR2092,2025-12-24,7.39
DR2092,2025-12-25,8.9
DR2092,2025-12-26,8.99
DR2092,2025-12-27,4.3
DR2092,2025-12-28,5.69
DR2092,2025-12-29,4.48
DR2092,2025-12-30,4.86
DR2092,2025-12-31,4.32
DR2092,2026-01-01,8.92
DR2092,2026-01-02,8.96
DR2092,2026-01-03,4.85
DR2092,2026-01-04,4.36
DR2092,2026-01-05,4.15
DR2092,2026-01-06,7.46
DR2092,2026-01-07,8.02
DR2092,2026-01-08,5.96
DR2092,2026-01-09,3.77
DR2092,2026-01-10,7.41
DR2092,2026-01-11,6.3
DR2092,2026-01-12,9.0
DR2092,2026-01-13,8.97
DR2092,2026-01-14,4.19
DR2092,2026-01-15,6.58
DR2092,2026-01-16,4.69
DR2092,2026-01-17,6.78
DR2092,2026-01-18,7.31
DR2092,2026-01-19,6.53
DR2092,2026-01-20,4.64
DR2092,2026-01-21,6.79
DR2092,2026-01-22,4.64
DR2092,2026-01-23,5.49
DR2092,2026-01-24,6.32
DR2092,2026-01-25,7.24
DR2092,2026-01-26,4.95
DR2092,2026-01-27,8.51
DR2092,2026-01-28,7.56
DR2092,2026-01-29,6.01
DR2092,2026-01-30,8.56
DR2092,2026-01-31,8.25
DR2092,2026-02-01,6.46
DR2092,2026-02-02,4.36
DR2092,2026-02-03,5.39
DR2092,2026-02-04,6.95
DR2093,2025-11-06,3.8
DR2093,2025-11-07,5.7
DR2093,2025-11-08,5.76
DR2093,2025-11-09,6.67
DR2093,2025-11-10,4.22
DR2093,2025-11-11,3.78
DR2093,2025-11-12,5.56
DR2093,2025-11-13,4.15
DR2093,2025-11-14,3.82
DR2093,2025-11-15,5.69
DR2093,2025-11-16,6.29
DR2093,2025-11-17,4.28
DR2093,2025-11-18,4.08
DR2093,2025-11-19,6.56
DR2093,2025-11-20,5.4
DR2093,2025-11-21,4.67
DR2093,2025-11-22,6.93
DR2093,2025-11-23,7.43
DR2093,2025-11-24,5.47
DR2093,2025-11-25,4.99
DR2093,2025-11-26,4.73
DR2093,2025-11-27,7.07
DR2093,2025-11-28,3.33
DR2093,2025-11-29,7.65
DR2093,2025-11-30,6.51
DR2093,2025-12-01,5.53
DR2093,2025-12-02,4.89
DR2093,2025-12-03,4.08
DR2093,2025-12-04,7.9
DR2093,2025-12-05,7.62
DR2093,2025-12-06,5.22
DR2093,2025-12-07,7.2
DR2093,2025-12-08,3.39
DR2093,2025-12-09,5.49
DR2093,2025-12-10,7.02
DR2093,2025-12-11,3.96
DR2093,2025-12-12,6.28
DR2093,2025-12-13,6.0
DR2093,2025-12-14,7.76
DR2093,2025-12-15,4.53
DR2093,2025-12-16,3.7
DR2093,2025-12-17,6.51
DR2093,2025-12-18,7.35
DR2093,2025-12-19,5.47
DR2093,2025-12-20,5.84
DR2093,2025-12-21,5.67
DR2093,2025-12-22,5.22
DR2093,2025-12-23,6.8
DR2093,2025-12-24,6.75
DR2093,2025-12-25,6.5
DR2093,2025-12-26,7.59
DR2093,2025-12-27,3.2
DR2093,2025-12-28,7.2
DR2093,2025-12-29,7.77
DR2093,2025-12-30,6.8
DR2093,2025-12-31,4.66
DR2093,2026-01-01,5.59
DR2093,2026-01-02,4.55
DR2093,2026-01-03,5.58
DR2093,2026-01-04,4.97
DR2093,2026-01-05,5.44
DR2093,2026-01-06,5.38
DR2093,2026-01-07,4.0
DR2093,2026-01-08,5.1
DR2093,2026-01-09,7.56
DR2093,2026-01-10,5.96
DR2093,2026-01-11,4.86
DR2093,2026-01-12,5.36
DR2093,2026-01-13,4.43
DR2093,2026-01-14,4.52
DR2093,2026-01-15,7.76
DR2093,2026-01-16,6.67
DR2093,2026-01-17,3.78
DR2093,2026-01-18,7.6
DR2093,2026-01-19,5.01
DR2093,2026-01-20,6.04
DR2093,2026-01-21,7.69
DR2093,2026-01-22,4.59
DR2093,2026-01-23,7.46
DR2093,2026-01-24,7.5
DR2093,2026-01-25,5.2
DR2093,2026-01-26,3.98
DR2093,2026-01-27,7.4
DR2093,2026-01-28,3.49
DR2093,2026-01-29,3.66
DR2093,2026-01-30,3.89
DR2093,2026-01-31,4.86
DR2093,2026-02-01,7.07
DR2093,2026-02-02,4.99
DR2093,2026-02-03,7.35
DR2093,2026-02-04,6.77
DR2094,2025-11-06,3.88
DR2094,2025-11-07,6.85
DR2094,2025-11-08,8.52
DR2094,2025-11-09,6.34
DR2094,2025-11-10,6.71
DR2094,2025-11-11,4.87
DR2094,2025-11-12,8.98
DR2094,2025-11-13,7.41
DR2094,2025-11-14,6.15
DR2094,2025-11-15,8.67
DR2094,2025-11-16,7.18
DR2094,2025-11-17,3.79
DR2094,2025-11-18,4.71
DR2094,2025-11-19,8.25
DR2094,2025-11-20,5.06
DR2094,2025-11-21,6.7
DR2094,2025-11-22,8.1
DR2094,2025-11-23,6.61
DR2094,2025-11-24,4.3
DR2094,2025-11-25,8.12
DR2094,2025-11-26,8.49
DR2094,2025-11-27,5.65
DR2094,2025-11-28,4.28
DR2094,2025-11-29,5.75
DR2094,2025-11-30,3.63
DR2094,2025-12-01,7.49
DR2094,2025-12-02,6.69
DR2094,2025-12-03,6.84
DR2094,2025-12-04,4.92
DR2094,2025-12-05,6.55
DR2094,2025-12-06,3.72
DR2094,2025-12-07,7.2
DR2094,2025-12-08,7.79
DR2094,2025-12-09,6.89
DR2094,2025-12-10,8.93
DR2094,2025-12-11,5.37
DR2094,2025-12-12,7.91
DR2094,2025-12-13,8.94
DR2094,2025-12-14,5.37
DR2094,2025-12-15,4.16
DR2094,2025-12-16,6.76
DR2094,2025-12-17,6.87
DR2094,2025-12-18,5.81
DR2094,2025-12-19,3.93
DR2094,2025-12-20,8.64
DR2094,2025-12-21,5.87
DR2094,2025-12-22,7.83
DR2094,2025-12-23,4.47
DR2094,2025-12-24,8.88
DR2094,2025-12-25,8.41
DR2094,2025-12-26,4.01
DR2094,2025-12-27,7.15
DR2094,2025-12-28,3.81
DR2094,2025-12-29,8.94
DR2094,2025-12-30,6.84
DR2094,2025-12-31,6.22
DR2094,2026-01-01,4.17
DR2094,2026-01-02,8.66
DR2094,2026-01-03,7.0
DR2094,2026-01-04,4.92
DR2094,2026-01-05,4.41
DR2094,2026-01-06,8.39
DR2094,2026-01-07,6.09
DR2094,2026-01-08,8.98
DR2094,2026-01-09,5.02
DR2094,2026-01-10,6.61
DR2094,2026-01-11,6.61
DR2094,2026-01-12,5.28
DR2094,2026-01-13,6.72
DR2094,2026-01-14,5.56
DR2094,2026-01-15,4.75
DR2094,2026-01-16,7.83
DR2094,2026-01-17,7.48
DR2094,2026-01-18,5.56
DR2094,2026-01-19,8.24
DR2094,2026-01-20,5.34
DR2094,2026-01-21,8.93
DR2094,2026-01-22,3.95
DR2094,2026-01-23,5.21
DR2094,2026-01-24,7.63
DR2094,2026-01-25,7.32
DR2094,2026-01-26,6.78
DR2094,2026-01-27,4.3
DR2094,2026-01-28,6.49
DR2094,2026-01-29,5.68
DR2094,2026-01-30,7.87
DR2094,2026-01-31,6.09
DR2094,2026-02-01,3.61
DR2094,2026-02-02,6.8
DR2094,2026-02-03,4.96
DR2094,2026-02-04,4.17
DR2095,2025-11-06,8.9
DR2095,2025-11-07,7.29
DR2095,2025-11-08,7.31
DR2095,2025-11-09,4.82
DR2095,2025-11-10,7.31
DR2095,2025-11-11,9.33
DR2095,2025-11-12,9.95
DR2095,2025-11-13,6.95
DR2095,2025-11-14,6.12
DR2095,2025-11-15,9.57
DR2095,2025-11-16,7.53
DR2095,2025-11-17,9.99
DR2095,2025-11-18,7.28
DR2095,2025-11-19,8.94
DR2095,2025-11-20,7.8
DR2095,2025-11-21,8.11
DR2095,2025-11-22,4.31
DR2095,2025-11-23,6.63
DR2095,2025-11-24,8.16
DR2095,2025-11-25,6.08
DR2095,2025-11-26,6.84
DR2095,2025-11-27,7.3
DR2095,2025-11-28,8.96
DR2095,2025-11-29,4.56
DR2095,2025-11-30,5.9
DR2095,2025-12-01,7.33
DR2095,2025-12-02,4.6
DR2095,2025-12-03,8.8
DR2095,2025-12-04,9.01
DR2095,2025-12-05,4.22
DR2095,2025-12-06,9.08
DR2095,2025-12-07,5.23
DR2095,2025-12-08,4.97
DR2095,2025-12-09,4.13
DR2095,2025-12-10,5.75
DR2095,2025-12-11,5.07
DR2095,2025-12-12,6.52
DR2095,2025-12-13,6.57
DR2095,2025-12-14,5.03
DR2095,2025-12-15,9.84
DR2095,2025-12-16,5.44
DR2095,2025-12-17,8.68
DR2095,2025-12-18,7.55
DR2095,2025-12-19,5.83
DR2095,2025-12-20,4.49
DR2095,2025-12-21,9.16
DR2095,2025-12-22,5.09
DR2095,2025-12-23,7.02
DR2095,2025-12-24,8.0
DR2095,2025-12-25,9.54
DR2095,2025-12-26,7.58
DR2095,2025-12-27,5.21
DR2095,2025-12-28,8.51
DR2095,2025-12-29,8.12
DR2095,2025-12-30,5.06
DR2095,2025-12-31,5.87
DR2095,2026-01-01,7.58
DR2095,2026-01-02,7.93
DR2095,2026-01-03,4.92
DR2095,2026-01-04,9.27
DR2095,2026-01-05,7.36
DR2095,2026-01-06,5.39
DR2095,2026-01-07,6.08
DR2095,2026-01-08,7.77
DR2095,2026-01-09,4.97
DR2095,2026-01-10,8.46
DR2095,2026-01-11,5.89
DR2095,2026-01-12,8.7
DR2095,2026-01-13,4.51
DR2095,2026-01-14,8.7
DR2095,2026-01-15,6.78
DR2095,2026-01-16,7.49
DR2095,2026-01-17,7.87
DR2095,2026-01-18,5.11
DR2095,2026-01-19,6.81
DR2095,2026-01-20,5.18
DR2095,2026-01-21,5.4
DR2095,2026-01-22,6.49
DR2095,2026-01-23,4.64
DR2095,2026-01-24,5.34
DR2095,2026-01-25,5.95
DR2095,2026-01-26,5.32
DR2095,2026-01-27,9.05
DR2095,2026-01-28,4.83
DR2095,2026-01-29,4.29
DR2095,2026-01-30,4.41
DR2095,2026-01-31,4.53
DR2095,2026-02-01,7.83
DR2095,2026-02-02,9.33
DR2095,2026-02-03,9.51
DR2095,2026-02-04,5.47
DR2096,2025-11-06,3.28
DR2096,2025-11-07,4.22
DR2096,2025-11-08,5.73
DR2096,2025-11-09,7.16
DR2096,2025-11-10,5.9
DR2096,2025-11-11,3.49
DR2096,2025-11-12,7.16
DR2096,2025-11-13,6.22
DR2096,2025-11-14,4.0
DR2096,2025-11-15,3.85
DR2096,2025-11-16,6.2
DR2096,2025-11-17,6.78
DR2096,2025-11-18,6.84
DR2096,2025-11-19,7.0
DR2096,2025-11-20,5.19
DR2096,2025-11-21,7.73
DR2096,2025-11-22,7.76
DR2096,2025-11-23,3.66
DR2096,2025-11-24,3.57
DR2096,2025-11-25,5.33
DR2096,2025-11-26,6.27
DR2096,2025-11-27,4.8
DR2096,2025-11-28,7.56
DR2096,2025-11-29,3.43
DR2096,2025-11-30,4.87
DR2096,2025-12-01,3.45
DR2096,2025-12-02,6.03
DR2096,2025-12-03,5.97
DR2096,2025-12-04,3.52
DR2096,2025-12-05,6.22
DR2096,2025-12-06,5.42
DR2096,2025-12-07,4.74
DR2096,2025-12-08,3.34
DR2096,2025-12-09,7.06
DR2096,2025-12-10,6.21
DR2096,2025-12-11,3.6
DR2096,2025-12-12,6.53
DR2096,2025-12-13,7.22
DR2096,2025-12-14,7.29
DR2096,2025-12-15,7.41
DR2096,2025-12-16,3.31
DR2096,2025-12-17,6.56
DR2096,2025-12-18,3.71
DR2096,2025-12-19,7.17
DR2096,2025-12-20,6.68
DR2096,2025-12-21,4.85
DR2096,2025-12-22,7.23
DR2096,2025-12-23,3.74
DR2096,2025-12-24,4.0
DR2096,2025-12-25,5.62
DR2096,2025-12-26,6.93
DR2096,2025-12-27,7.68
DR2096,2025-12-28,3.49
DR2096,2025-12-29,5.7
DR2096,2025-12-30,5.1
DR2096,2025-12-31,7.05
DR2096,2026-01-01,4.14
DR2096,2026-01-02,3.46
DR2096,2026-01-03,5.53
DR2096,2026-01-04,5.88
DR2096,2026-01-05,5.31
DR2096,2026-01-06,6.03
DR2096,2026-01-07,4.56
DR2096,2026-01-08,7.78
DR2096,2026-01-09,5.57
DR2096,2026-01-10,7.49
DR2096,2026-01-11,3.72
DR2096,2026-01-12,3.65
DR2096,2026-01-13,4.52
DR2096,2026-01-14,3.73
DR2096,2026-01-15,3.79
DR2096,2026-01-16,5.03
DR2096,2026-01-17,5.78
DR2096,2026-01-18,7.01
DR2096,2026-01-19,3.78
DR2096,2026-01-20,5.58
DR2096,2026-01-21,6.81
DR2096,2026-01-22,3.51
DR2096,2026-01-23,5.92
DR2096,2026-01-24,5.87
DR2096,2026-01-25,7.01
DR2096,2026-01-26,4.62
DR2096,2026-01-27,6.67
DR2096,2026-01-28,4.83
DR2096,2026-01-29,6.06
DR2096,2026-01-30,7.12
DR2096,2026-01-31,5.44
DR2096,2026-02-01,7.4
DR2096,2026-02-02,7.81
DR2096,2026-02-03,6.78
DR2096,2026-02-04,4.65
DR2097,2025-11-06,7.36
DR2097,2025-11-07,6.15
DR2097,2025-11-08,6.16
DR2097,2025-11-09,3.47
DR2097,2025-11-10,4.08
DR2097,2025-11-11,4.3
DR2097,2025-11-12,4.13
DR2097,2025-11-13,6.71
DR2097,2025-11-14,6.66
DR2097,2025-11-15,5.49
DR2097,2025-11-16,3.26
DR2097,2025-11-17,6.91
DR2097,2025-11-18,7.11
DR2097,2025-11-19,7.28
DR2097,2025-11-20,7.49
DR2097,2025-11-21,5.84
DR2097,2025-11-22,4.91
DR2097,2025-11-23,5.22
DR2097,2025-11-24,7.61
DR2097,2025-11-25,5.01
DR2097,2025-11-26,7.24
DR2097,2025-11-27,7.25
DR2097,2025-11-28,7.93
DR2097,2025-11-29,7.69
DR2097,2025-11-30,6.41
DR2097,2025-12-01,5.73
DR2097,2025-12-02,4.79
DR2097,2025-12-03,5.85
DR2097,2025-12-04,3.68
DR2097,2025-12-05,4.98
DR2097,2025-12-06,5.36
DR2097,2025-12-07,3.61
DR2097,2025-12-08,7.91
DR2097,2025-12-09,5.32
DR2097,2025-12-10,5.37
DR2097,2025-12-11,5.47
DR2097,2025-12-12,7.99
DR2097,2025-12-13,5.28
DR2097,2025-12-14,3.83
DR2097,2025-12-15,7.57
DR2097,2025-12-16,3.54
DR2097,2025-12-17,7.28
DR2097,2025-12-18,6.61
DR2097,2025-12-19,3.7
DR2097,2025-12-20,3.36
DR2097,2025-12-21,4.03
DR2097,2025-12-22,6.85
DR2097,2025-12-23,4.4
DR2097,2025-12-24,5.47
DR2097,2025-12-25,7.62
DR2097,2025-12-26,6.72
DR2097,2025-12-27,4.32
DR2097,2025-12-28,5.07
DR2097,2025-12-29,3.89
DR2097,2025-12-30,5.6
DR2097,2025-12-31,4.75
DR2097,2026-01-01,7.18
DR2097,2026-01-02,5.44
DR2097,2026-01-03,3.3
DR2097,2026-01-04,6.66
DR2097,2026-01-05,7.67
DR2097,2026-01-06,6.33
DR2097,2026-01-07,5.89
DR2097,2026-01-08,7.47
DR2097,2026-01-09,7.61
DR2097,2026-01-10,5.26
DR2097,2026-01-11,3.2
DR2097,2026-01-12,7.14
DR2097,2026-01-13,4.72
DR2097,2026-01-14,4.45
DR2097,2026-01-15,5.44
DR2097,2026-01-16,4.71
DR2097,2026-01-17,6.78
DR2097,2026-01-18,4.63
DR2097,2026-01-19,5.72
DR2097,2026-01-20,4.44
DR2097,2026-01-21,7.65
DR2097,2026-01-22,4.34
DR2097,2026-01-23,6.04
DR2097,2026-01-24,4.55
DR2097,2026-01-25,6.78
DR2097,2026-01-26,4.01
DR2097,2026-01-27,5.11
DR2097,2026-01-28,5.19
DR2097,2026-01-29,4.24
DR2097,2026-01-30,7.49
DR2097,2026-01-31,3.66
DR2097,2026-02-01,7.83
DR2097,2026-02-02,5.71
DR2097,2026-02-03,6.63
DR2097,2026-02-04,4.3
DR2098,2025-11-06,8.35
DR2098,2025-11-07,4.86
DR2098,2025-11-08,5.11
DR2098,2025-11-09,7.38
DR2098,2025-11-10,6.92
DR2098,2025-11-11,5.24
DR2098,2025-11-12,4.03
DR2098,2025-11-13,8.55
DR2098,2025-11-14,8.47
DR2098,2025-11-15,6.7
DR2098,2025-11-16,8.16
DR2098,2025-11-17,6.93
DR2098,2025-11-18,6.1
DR2098,2025-11-19,6.14
DR2098,2025-11-20,7.26
DR2098,2025-11-21,4.08
DR2098,2025-11-22,5.6
DR2098,2025-11-23,6.93
DR2098,2025-11-24,8.8
DR2098,2025-11-25,7.09
DR2098,2025-11-26,4.23
DR2098,2025-11-27,7.97
DR2098,2025-11-28,3.73
DR2098,2025-11-29,4.04
DR2098,2025-11-30,4.16
DR2098,2025-12-01,4.91
DR2098,2025-12-02,8.83
DR2098,2025-12-03,8.52
DR2098,2025-12-04,7.24
DR2098,2025-12-05,6.26
DR2098,2025-12-06,6.0
DR2098,2025-12-07,7.92
DR2098,2025-12-08,6.52
DR2098,2025-12-09,7.16
DR2098,2025-12-10,7.84
DR2098,2025-12-11,7.2
DR2098,2025-12-12,6.43
DR2098,2025-12-13,8.18
DR2098,2025-12-14,4.49
DR2098,2025-12-15,8.21
DR2098,2025-12-16,3.92
DR2098,2025-12-17,3.91
DR2098,2025-12-18,7.81
DR2098,2025-12-19,8.74
DR2098,2025-12-20,4.36
DR2098,2025-12-21,5.33
DR2098,2025-12-22,5.21
DR2098,2025-12-23,8.0
DR2098,2025-12-24,3.88
DR2098,2025-12-25,7.06
DR2098,2025-12-26,8.22
DR2098,2025-12-27,8.7
DR2098,2025-12-28,7.02
DR2098,2025-12-29,3.74
DR2098,2025-12-30,8.98
DR2098,2025-12-31,5.07
DR2098,2026-01-01,7.41
DR2098,2026-01-02,7.2
DR2098,2026-01-03,3.62
DR2098,2026-01-04,8.37
DR2098,2026-01-05,8.27
DR2098,2026-01-06,5.85
DR2098,2026-01-07,6.66
DR2098,2026-01-08,8.66
DR2098,2026-01-09,8.45
DR2098,2026-01-10,8.0
DR2098,2026-01-11,7.6
DR2098,2026-01-12,7.56
DR2098,2026-01-13,8.25
DR2098,2026-01-14,6.41
DR2098,2026-01-15,7.65
DR2098,2026-01-16,6.06
DR2098,2026-01-17,6.08
DR2098,2026-01-18,6.62
DR2098,2026-01-19,3.74
